ScientificName,Ocean,latitude,longitude,DepthInMeters,ObservationYear,IndividualCount,CategoricalAbundance,Density,Condition,Temperature,Salinity,pH,pHscale
Adelogorgia phyllosclera,North Pacific,33.87685,-119.94067,87,2015,5.0,present,,Live,10.2,33.8,,
Adelogorgia phyllosclera,North Pacific,33.84873,-119.99647,85,2015,1.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87936,-119.94439,84,2015,2.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.84877,-119.9965,84,2015,8.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87937,-119.94443,84,2015,1.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.85398,-119.99112,79,2015,3.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.85753,-119.98688,73,2015,1.0,present,,Live,10.4,33.7,,
Adelogorgia phyllosclera,North Pacific,33.84881,-119.99651,84,2015,3.0,present,,Damaged,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.85055,-119.99357,78,2015,1.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87939,-119.94447,83,2015,1.0,present,,Damaged,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.84883,-119.99651,84,2015,12.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.85567,-119.99004,77,2015,2.0,present,,Live,10.5,33.7,,
Adelogorgia phyllosclera,North Pacific,33.85058,-119.99355,79,2015,2.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87942,-119.94455,83,2015,1.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.84885,-119.99651,84,2015,7.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87946,-119.94455,83,2015,6.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.85094,-119.9933,81,2015,6.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.84841,-119.99641,86,2015,5.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.85094,-119.99328,81,2015,3.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87949,-119.94454,83,2015,2.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.87952,-119.94452,84,2015,5.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.84891,-119.9965,83,2015,5.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87954,-119.94451,84,2015,1.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.87956,-119.94452,84,2015,4.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.87958,-119.94453,84,2015,3.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.8543,-119.99081,79,2015,5.0,present,,Live,10.5,33.7,,
Adelogorgia phyllosclera,North Pacific,33.85435,-119.99078,79,2015,2.0,present,,Damaged,10.5,33.7,,
Adelogorgia phyllosclera,North Pacific,33.84901,-119.9965,84,2015,1.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.85234,-119.99221,80,2015,2.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.84932,-119.99655,78,2015,3.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.85494,-119.99042,78,2015,2.0,present,,Live,10.5,33.7,,
Adelogorgia phyllosclera,North Pacific,33.84904,-119.9965,84,2015,7.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.85447,-119.99075,79,2015,1.0,present,,Live,10.5,33.7,,
Adelogorgia phyllosclera,North Pacific,33.85453,-119.99072,78,2015,1.0,present,,Live,10.5,33.7,,
Adelogorgia phyllosclera,North Pacific,33.84906,-119.99649,85,2015,1.0,present,,Damaged,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.85456,-119.99072,79,2015,4.0,present,,Live,10.5,33.7,,
Adelogorgia phyllosclera,North Pacific,33.87971,-119.94455,85,2015,1.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.84909,-119.99647,84,2015,13.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87865,-119.94374,81,2015,3.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.87867,-119.94378,81,2015,1.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.85246,-119.99209,81,2015,2.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87871,-119.94381,82,2015,1.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.85475,-119.9906,79,2015,1.0,present,,Live,10.5,33.7,,
Adelogorgia phyllosclera,North Pacific,33.85476,-119.99059,79,2015,5.0,present,,Live,10.5,33.7,,
Adelogorgia phyllosclera,North Pacific,33.852,-119.9926,80,2015,2.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87713,-119.94061,83,2015,2.0,present,,Live,10.2,33.8,,
Adelogorgia phyllosclera,North Pacific,33.85044,-119.99362,77,2015,1.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87878,-119.94387,83,2015,3.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.87724,-119.94063,82,2015,2.0,present,,Live,10.2,33.8,,
Adelogorgia phyllosclera,North Pacific,33.84915,-119.99647,82,2015,1.0,present,,Damaged,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.85478,-119.99054,78,2015,3.0,present,,Live,10.5,33.7,,
Adelogorgia phyllosclera,North Pacific,33.87883,-119.94397,82,2015,3.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.85208,-119.99251,80,2015,1.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.85478,-119.99053,78,2015,2.0,present,,Live,10.5,33.7,,
Adelogorgia phyllosclera,North Pacific,33.88002,-119.94444,83,2015,3.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.87885,-119.94411,82,2015,4.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.88003,-119.94444,84,2015,1.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.88004,-119.94444,84,2015,3.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.87886,-119.94415,82,2015,1.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.85481,-119.99048,78,2015,10.0,present,,Live,10.5,33.7,,
Adelogorgia phyllosclera,North Pacific,33.85216,-119.99239,80,2015,1.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87793,-119.94083,85,2015,1.0,present,,Damaged,10.2,33.8,,
Adelogorgia phyllosclera,North Pacific,33.84925,-119.99654,80,2015,5.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.88008,-119.94451,84,2015,1.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.87934,-119.94416,86,2015,7.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.84927,-119.99654,80,2015,3.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87891,-119.9442,82,2015,1.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.87891,-119.9442,82,2015,1.0,present,,Damaged,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.85601,-119.9899,74,2015,1.0,present,,Live,10.5,33.7,,
Adelogorgia phyllosclera,North Pacific,33.85025,-119.99391,77,2015,2.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.85025,-119.99391,77,2015,1.0,present,,Damaged,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.85236,-119.9922,80,2015,2.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.85497,-119.99042,78,2015,1.0,present,,Live,10.5,33.7,,
Adelogorgia phyllosclera,North Pacific,33.87903,-119.94413,82,2015,4.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.8524,-119.99216,81,2015,3.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.85753,-119.98833,71,2015,1.0,present,,Live,,,,
Adelogorgia phyllosclera,North Pacific,33.8553,-119.99029,78,2015,1.0,present,,Live,10.5,33.7,,
Adelogorgia phyllosclera,North Pacific,33.84939,-119.99651,75,2015,1.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.85754,-119.98722,73,2015,2.0,present,,Live,10.4,33.7,,
Adelogorgia phyllosclera,North Pacific,33.87905,-119.94411,82,2015,1.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.85385,-119.99122,80,2015,10.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.8791,-119.9441,83,2015,1.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.87916,-119.94407,84,2015,3.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.84944,-119.99644,74,2015,1.0,present,,Live,10.7,33.6,,
Adelogorgia phyllosclera,North Pacific,33.85277,-119.99195,81,2015,1.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.85557,-119.99011,78,2015,1.0,present,,Live,10.5,33.7,,
Adelogorgia phyllosclera,North Pacific,33.85754,-119.9869,73,2015,1.0,present,,Live,10.4,33.7,,
Adelogorgia phyllosclera,North Pacific,33.85558,-119.99011,78,2015,1.0,present,,Live,10.5,33.7,,
Adelogorgia phyllosclera,North Pacific,33.85294,-119.99186,81,2015,1.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87922,-119.94407,85,2015,1.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.85651,-119.98965,74,2015,2.0,present,,Live,10.5,33.7,,
Adelogorgia phyllosclera,North Pacific,33.85752,-119.98674,73,2015,5.0,present,,Live,10.4,33.7,,
Adelogorgia phyllosclera,North Pacific,33.85566,-119.99005,77,2015,1.0,present,,Live,10.5,33.7,,
Adelogorgia phyllosclera,North Pacific,33.8794,-119.94452,83,2015,1.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.87929,-119.94406,85,2015,6.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.87834,-119.94225,81,2015,2.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.87931,-119.94407,86,2015,3.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.85578,-119.99,77,2015,1.0,present,,Damaged,10.5,33.7,,
Adelogorgia phyllosclera,North Pacific,33.87932,-119.94407,86,2015,7.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.85312,-119.99173,80,2015,1.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87934,-119.94412,86,2015,8.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.84842,-119.99641,86,2015,5.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.85022,-119.99395,77,2015,4.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.84846,-119.9964,86,2015,9.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.85487,-119.99045,78,2015,4.0,present,,Live,10.5,33.7,,
Adelogorgia phyllosclera,North Pacific,33.8485,-119.9964,86,2015,2.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.85023,-119.99393,77,2015,7.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.85024,-119.99392,77,2015,7.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.85436,-119.99078,79,2015,4.0,present,,Live,10.5,33.7,,
Adelogorgia phyllosclera,North Pacific,33.85151,-119.99299,81,2015,5.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87653,-119.94074,88,2015,4.0,present,,Live,10.2,33.8,,
Adelogorgia phyllosclera,North Pacific,33.85027,-119.99389,77,2015,2.0,present,,Damaged,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.84861,-119.99639,86,2015,6.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87855,-119.9436,79,2015,1.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.8503,-119.99387,78,2015,3.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.85031,-119.99385,78,2015,1.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.85032,-119.99384,78,2015,2.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.85032,-119.99384,78,2015,1.0,present,,Damaged,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.85032,-119.99384,78,2015,6.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.85381,-119.99124,80,2015,3.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.85244,-119.99211,81,2015,1.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.85535,-119.9902,77,2015,1.0,present,,Live,10.5,33.7,,
Adelogorgia phyllosclera,North Pacific,33.85036,-119.99379,77,2015,3.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.85388,-119.9912,79,2015,18.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87849,-119.94278,82,2015,1.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.8539,-119.99119,79,2015,11.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.85043,-119.99362,78,2015,1.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87844,-119.94282,80,2015,2.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.87843,-119.94284,80,2015,2.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.84882,-119.99651,84,2015,11.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.8788,-119.94389,83,2015,1.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.87939,-119.94447,83,2015,4.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.84883,-119.99651,84,2015,1.0,present,,Damaged,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87926,-119.94407,85,2015,3.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.85407,-119.99107,79,2015,1.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.85091,-119.99337,81,2015,2.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.85411,-119.99103,80,2015,1.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.85418,-119.99092,80,2015,1.0,present,,Live,10.5,33.7,,
Adelogorgia phyllosclera,North Pacific,33.84887,-119.9965,84,2015,5.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.84887,-119.9965,84,2015,1.0,present,,Damaged,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.8542,-119.9909,79,2015,5.0,present,,Live,10.5,33.7,,
Adelogorgia phyllosclera,North Pacific,33.85422,-119.99089,79,2015,5.0,present,,Live,10.5,33.7,,
Adelogorgia phyllosclera,North Pacific,33.85423,-119.99088,79,2015,4.0,present,,Live,10.5,33.7,,
Adelogorgia phyllosclera,North Pacific,33.85424,-119.99087,79,2015,7.0,present,,Live,10.5,33.7,,
Adelogorgia phyllosclera,North Pacific,33.87837,-119.94247,82,2015,1.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.87885,-119.94422,80,2015,2.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.87797,-119.94087,85,2015,4.0,present,,Live,10.2,33.8,,
Adelogorgia phyllosclera,North Pacific,33.85129,-119.99309,81,2015,6.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.85435,-119.99078,79,2015,4.0,present,,Live,10.5,33.7,,
Adelogorgia phyllosclera,North Pacific,33.85493,-119.99042,77,2015,2.0,present,,Live,10.5,33.7,,
Adelogorgia phyllosclera,North Pacific,33.87898,-119.94417,82,2015,1.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.85227,-119.99227,80,2015,2.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.84933,-119.99655,77,2015,4.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.85237,-119.99219,80,2015,3.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87671,-119.94072,88,2015,1.0,present,,Live,10.2,33.8,,
Adelogorgia phyllosclera,North Pacific,33.87968,-119.94455,84,2015,2.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.87858,-119.94363,80,2015,1.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.85457,-119.99071,79,2015,3.0,present,,Live,10.5,33.7,,
Adelogorgia phyllosclera,North Pacific,33.85459,-119.9907,78,2015,1.0,present,,Live,10.5,33.7,,
Adelogorgia phyllosclera,North Pacific,33.85242,-119.99213,80,2015,2.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.85531,-119.99026,77,2015,1.0,present,,Live,10.5,33.7,,
Adelogorgia phyllosclera,North Pacific,33.85533,-119.99023,77,2015,2.0,present,,Live,10.5,33.7,,
Adelogorgia phyllosclera,North Pacific,33.87688,-119.94066,88,2015,5.0,present,,Live,10.2,33.8,,
Adelogorgia phyllosclera,North Pacific,33.8769,-119.94065,88,2015,1.0,present,,Live,10.2,33.8,,
Adelogorgia phyllosclera,North Pacific,33.87692,-119.94065,87,2015,4.0,present,,Live,10.2,33.8,,
Adelogorgia phyllosclera,North Pacific,33.8771,-119.94062,84,2015,3.0,present,,Live,10.2,33.8,,
Adelogorgia phyllosclera,North Pacific,33.87978,-119.94456,85,2015,3.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.85477,-119.99056,78,2015,2.0,present,,Live,10.5,33.7,,
Adelogorgia phyllosclera,North Pacific,33.8792,-119.94407,84,2015,6.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.87882,-119.94391,83,2015,6.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.85561,-119.99009,78,2015,1.0,present,,Live,10.5,33.7,,
Adelogorgia phyllosclera,North Pacific,33.87883,-119.94394,83,2015,2.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.85206,-119.99252,80,2015,4.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.85406,-119.99108,80,2015,1.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.8784,-119.94289,79,2015,2.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.87884,-119.94406,82,2015,2.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.88003,-119.94444,84,2015,1.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.84836,-119.99643,86,2015,7.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.8541,-119.99104,80,2015,1.0,present,,Damaged,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.84839,-119.99642,86,2015,3.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.88007,-119.94449,84,2015,1.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.85483,-119.99047,78,2015,4.0,present,,Live,10.5,33.7,,
Adelogorgia phyllosclera,North Pacific,33.87886,-119.9442,81,2015,2.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.84844,-119.9964,87,2015,12.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.85314,-119.99169,80,2015,2.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.84794,-119.99663,87,2015,2.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.85596,-119.9899,74,2015,1.0,present,,Live,10.5,33.7,,
Adelogorgia phyllosclera,North Pacific,33.87886,-119.94422,81,2015,1.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.88043,-119.94456,84,2015,1.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.85131,-119.99307,81,2015,1.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.856,-119.9899,74,2015,1.0,present,,Live,10.5,33.7,,
Adelogorgia phyllosclera,North Pacific,33.87838,-119.94256,81,2015,2.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.87839,-119.94257,81,2015,3.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.87935,-119.94423,85,2015,4.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.85239,-119.99217,80,2015,5.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87812,-119.9413,84,2015,1.0,present,,Damaged,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.85241,-119.99214,81,2015,3.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.84737,-119.99666,87,2015,1.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87939,-119.94447,83,2015,1.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.87863,-119.94372,81,2015,3.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.87936,-119.94431,85,2015,1.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.87904,-119.94412,82,2015,1.0,present,,Damaged,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.85568,-119.99004,77,2015,2.0,present,,Live,10.5,33.7,,
Adelogorgia phyllosclera,North Pacific,33.85538,-119.99016,77,2015,3.0,present,,Live,10.5,33.7,,
Adelogorgia phyllosclera,North Pacific,33.84805,-119.99656,87,2015,4.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.85539,-119.99014,77,2015,4.0,present,,Live,10.5,33.7,,
Adelogorgia phyllosclera,North Pacific,33.87697,-119.94065,87,2015,2.0,present,,Live,10.2,33.8,,
Adelogorgia phyllosclera,North Pacific,33.84949,-119.99639,74,2015,2.0,present,,Live,10.7,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87876,-119.94385,83,2015,1.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.84952,-119.99636,73,2015,2.0,present,,Live,10.7,33.6,,
Adelogorgia phyllosclera,North Pacific,33.85403,-119.99109,80,2015,1.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.85477,-119.99056,78,2015,1.0,present,,Damaged,10.5,33.7,,
Adelogorgia phyllosclera,North Pacific,33.84827,-119.99647,87,2015,11.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.85297,-119.99184,80,2015,1.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87837,-119.9425,81,2015,2.0,present,,Live,10.3,33.8,,
Adelogorgia phyllosclera,North Pacific,33.87837,-119.9425,81,2015,2.0,present,,Live,10.3,33.8,,
